"Year"	"Blah"	"Month"	"Date"	"SP"	"GS10"	"CPI"	"SP.1.Month.Ago"	"SP.7.Months.Ago"	"SP.13.Months.Ago"	"GS10.1.Month.Ago"	"GS10.7.Months.Ago"	"GS10.13.Months.Ago"	"Trailing.Earnings.Yield"	"Dividend.Yield"	"Dividend.Yield.1.Month.Ago"	"CPI.1.Month.Ago"	"CP.13.Months.Ago"	"SP.Change.7.1"	"SP.Change.13.7"	"SP.Change.1.0"	"GS10.NPV.Change.7.1"	"GS10.NPV.Change.13.7"	"GS10.NPV.Change.1.0"	"Log.SP.Change.1.0"	"Log.GS10.NPV.Change.1.0"	"SP.Return.1.0"	"GS10.Return.1.0"	"Log.SP.Return.1.0"	"Log.GS10.Return.1.0"
1872	2	2	"1872-2-01"	4.88	0.05378333333	12.65439174	4.86	4.73	4.44	0.0536	0.0534	0.0532	0.08888888889	0.05465163934	0.05417695473	12.65439174	12.46406116	1.02748414376321	1.06531531531532	1.00411522633745	0.99848229973707	0.998480837667197	0.998610001614722	0.00410678195265328	-0.00139096532917113	1.00862997256495	1.00307666828139	0.00859294721770564	0.00307194502298474
1872	3	3	"1872-3-01"	5.04	0.05396666667	12.84464132	4.88	4.79	4.5	0.05378333333	0.05343333333	0.05323333333	0.08676789588	0.05357142857	0.05465163934	12.65439174	12.84464132	1.0187891440501	1.06444444444444	1.0327868852459	0.997346366670766	0.99848108149348	0.998611226732477	0.0322608622182215	-0.0013897385068865	1.03734118852423	1.00309317117664	0.0366608901041667	0.00308839716470377
1872	4	4	"1872-4-01"	5.18	0.05415	13.13013719	5.04	4.84	4.61	0.05396666667	0.05346666667	0.05326666667	0.08438818565	0.05276061776	0.05357142857	12.84464132	13.0349719	1.04132231404959	1.04989154013015	1.02777777777778	0.99621243668085	0.998481325260615	0.99861245036737	0.0273989741881143	-0.0013885131710292	1.03224206349194	1.00310967258987	0.0317331972022597	0.00310484755831991
1872	5	5	"1872-5-01"	5.18	0.05433333333	13.13013719	5.18	4.59	4.74	0.05415	0.0535	0.0533	0.08230452675	0.05341698842	0.05276061776	13.13013719	12.55922645	1.12854030501089	0.968354430379747	1	0.995080505758502	0.998481568968473	0.998613672294911	0	-0.00138728954639595	1.00439671814667	1.00312617229491	0.00438708081951765	0.00312129597846289
1872	6	6	"1872-6-01"	5.13	0.05451666667	13.0349719	5.18	4.64	4.86	0.05433333333	0.05353333333	0.05333333333	0.08298755187	0.05458089669	0.05341698842	13.13013719	12.27381157	1.11637931034483	0.954732510288066	0.99034749034749	0.993950569904169	0.998481812617143	0.998614892518064	-0.00969939708871351	-0.00138606763001229	0.994798906049157	1.00314267029556	-0.00521466672261453	0.00313774242901116
1872	7	7	"1872-7-01"	5.1	0.0547	12.84464132	5.13	4.74	4.82	0.05451666667	0.05356666667	0.05336666667	0.08456659619	0.05554901961	0.05458089669	13.0349719	12.08348099	1.08227848101266	0.983402489626556	0.994152046783626	0.99282262512733	0.998482056206718	0.998616111266041	-0.00586511945239813	-0.001384847192342	0.998700454841126	1.00315916682187	-0.00130039029996298	0.00315418713937831
1872	8	8	"1872-8-01"	5.04	0.05488333333	12.93980661	5.1	4.86	4.73	0.0547	0.0536	0.0534	0.08350730689	0.05688492063	0.05554901961	12.84464132	12.08348099	1.04938271604938	1.02748414376321	0.988235294117647	0.991696667445272	0.99848229973707	0.998617328314935	-0.0118344576470028	-0.00138362845759557	0.992864379085147	1.00317566164827	-0.00716120121797343	0.00317062988478779
1872	9	9	"1872-9-01"	4.95	0.05506666667	13.0349719	5.04	4.88	4.79	0.05488333333	0.05378333333	0.05343333333	0.0826446281	0.05858585859	0.05688492063	12.93980661	11.8932314	1.0327868852459	1.0187891440501	0.982142857142857	0.991703969738778	0.997346366670766	0.998618543667697	-0.0180185055026783	-0.00138241142281383	0.986883267195357	1.00319215477853	-0.0132035168619281	0.00318707066910171
1872	1	10	"1872-10-01"	4.97	0.05525	12.74947603	4.95	5.04	4.84	0.05506666667	0.05396666667	0.05346666667	0.0871459695	0.05901408451	0.05858585859	13.0349719	12.17864628	0.982142857142857	1.04132231404959	1.0040404040404	0.991711262307588	0.99621243668085	0.998619757552921	0.00403226352793823	-0.00138119585907972	1.0089225589229	1.00320864644209	0.0088829881018365	0.003203509721107
1872	11	11	"1872-11-01"	4.95	0.05543333333	13.13013719	4.97	5.18	4.59	0.05525	0.05415	0.0535	0.08620689655	0.05993939394	0.05901408451	12.74947603	12.36889587	0.959459459459459	1.12854030501089	0.995975855130785	0.991718545166954	0.995080505758502	0.99862096974729	-0.00403226352793834	-0.00137998199001295	1.00089369550662	1.00322513641396	0.000893296398558519	0.00321994681662457
1872	12	12	"1872-12-01"	5.07	0.05561666667	12.93980661	4.95	5.18	4.64	0.05543333333	0.05433333333	0.05353333333	0.08438818565	0.05917159763	0.05993939394	13.13013719	12.36889587	0.955598455598456	1.11637931034483	1.02424242424242	0.991725818333294	0.993950569904169	0.998622180253729	0.0239532410224928	-0.00137876981267832	1.02923737373742	1.0032416246979	0.0288181141526742	0.00323638195949263
1873	1	1	"1873-1-01"	5.11	0.0558	12.93980661	5.07	5.13	4.74	0.05561666667	0.05451666667	0.05356666667	0.08281893004	0.05919765166	0.05917159763	12.93980661	12.65439174	0.988304093567252	1.08227848101266	1.00788954635108	0.991733081822987	0.99282262512733	0.998623389300229	0.00785858661252131	-0.00137755909876466	1.01282051282025	1.00325811152273	0.0127390257771717	0.00325281537788398
1873	2	2	"1873-2-01"	5.15	0.05570833333	13.22522149	5.11	5.1	4.86	0.0558	0.0547	0.0536	0.08299180328	0.05922330097	0.05919765166	12.93980661	12.65439174	1.00196078431373	1.04938271604938	1.00782778864971	0.991740335651199	0.991696667445272	1.00068860752975	0.00779731046003171	0.0006883705483665	1.01276092628804	1.00533860752975	0.0126801917741753	0.0053244076804298
1873	3	3	"1873-3-01"	5.11	0.05561666667	13.22522149	5.15	5.04	4.88	0.05570833333	0.05488333333	0.05378333333	0.0808531746	0.06017612524	0.05922330097	13.22522149	12.65439174	1.0218253968254	1.0327868852459	0.992233009708738	0.993802532457652	0.991703969738778	1.00068890979798	-0.00779731046003173	0.000688672608555702	0.997168284789571	1.00533127090882	-0.00283573210086393	0.0053171099922218
1873	4	4	"1873-4-01"	5.04	0.055525	13.22522149	5.11	4.95	5.04	0.05561666667	0.05506666667	0.05396666667	0.07915057915	0.06150793651	0.06017612524	13.22522149	12.84464132	1.03232323232323	0.982142857142857	0.986301369863014	0.995866540911494	0.991711262307588	1.00068921241783	-0.0137933221323359	0.000688975020024677	0.991316046966347	1.00532393464033	-0.00872187827409746	0.00530981260133743
1873	5	5	"1873-5-01"	5.05	0.05543333333	12.93980661	5.04	4.97	5.18	0.055525	0.05525	0.05415	0.07963320463	0.06188118812	0.06150793651	13.22522149	13.13013719	1.01408450704225	0.959459459459459	1.00198412698413	0.997932362821693	0.991718545166954	1.00068951516397	0.0019821612039912	0.000689277557601499	1.00710978835996	1.0053165984973	0.00708463297728636	0.00530251528199007
1873	6	6	"1873-6-01"	4.98	0.05534166667	12.55922645	5.05	4.95	5.18	0.05543333333	0.05543333333	0.05433333333	0.08089668616	0.06325301205	0.06188118812	12.93980661	13.13013719	1.02020202020202	0.955598455598456	0.986138613861386	1	0.991725818333294	1.00068981803642	-0.0139583522507068	0.000689580221317338	0.991295379538053	1.00530926248059	-0.00874272696690589	0.00529521803504217
1873	7	7	"1873-7-01"	4.97	0.05525	12.55922645	4.98	5.07	5.13	0.05534166667	0.05561666667	0.05451666667	0.0818627451	0.0638832998	0.06325301205	12.55922645	13.0349719	0.982248520710059	0.988304093567252	0.997991967871486	1.00206945425976	0.991733081822987	1.00069012126118	-0.00201005092802433	0.000689883237008784	1.00326305220899	1.00530192681702	0.00325774000698466	0.00528792108612491
1873	8	8	"1873-8-01"	4.97	0.05515833333	12.55922645	4.97	5.11	5.1	0.05525	0.0558	0.0547	0.08333333333	0.06438631791	0.0638832998	12.55922645	12.84464132	0.972602739726027	1.00196078431373	1	1.00414072741652	0.991740335651199	1.00069042461263	0	0.000690186379206334	1.00532360831667	1.0052945912793	0.00530948800574565	0.00528062420915118
1873	9	9	"1873-9-01"	4.59	0.05506666667	12.55922645	4.97	5.15	5.04	0.05515833333	0.05570833333	0.05488333333	0.08535353535	0.07026143791	0.06438631791	12.55922645	12.93980661	0.96504854368932	1.0218253968254	0.92354124748491	1.00414254752515	0.993802532457652	1.0006907280908	-0.0795398160360835	0.000690489647945598	0.92890677397741	1.0052872558683	-0.0737468961430702	0.00527332740498702
1873	1	10	"1873-10-01"	4.19	0.054975	12.27381157	4.59	5.11	4.95	0.05506666667	0.05561666667	0.05506666667	0.08551307847	0.07756563246	0.07026143791	12.55922645	13.0349719	0.898238747553816	1.03232323232323	0.912854030501089	1.00414436884621	0.995866540911494	1.00069103192198	-0.0911792901384072	0.000690793269356742	0.918709150326923	1.00527992081114	-0.0847856916727645	0.00526603089956186
1873	11	11	"1873-11-01"	4.04	0.05488333333	11.8932314	4.19	5.04	4.97	0.054975	0.055525	0.05525	0.08636363636	0.08106435644	0.07756563246	12.27381157	12.74947603	0.831349206349206	1.01408450704225	0.964200477326969	1.00414619138109	0.997932362821693	1.00069133588024	-0.0364560419609877	0.000691097017674465	0.970664280031969	1.00527258588024	-0.0297746170949667	0.00525873446648815
1873	12	12	"1873-12-01"	4.42	0.05479166667	12.17864628	4.04	5.05	4.95	0.05488333333	0.05543333333	0.05543333333	0.08481262327	0.07466063348	0.08106435644	11.8932314	13.13013719	0.8	1.02020202020202	1.09405940594059	1.00414801513061	1	1.00069163996563	0.0898950041165481	0.000691400892934819	1.10081476897726	1.00526525107646	0.0960506046923882	0.00525143810663325
1874	1	1	"1874-1-01"	4.66	0.0547	12.36889587	4.42	4.98	5.07	0.05479166667	0.05534166667	0.05561666667	0.08463796477	0.07081545064	0.07466063348	12.17864628	12.93980661	0.887550200803213	0.982248520710059	1.05429864253394	1.00414984009557	1.00206945425976	1.00069194440472	0.0528757520479478	0.000691705121567095	1.0605203619906	1.00525791662722	0.0587596952065954	0.00524414204622866
1874	2	2	"1874-2-01"	4.8	0.05436666667	12.36889587	4.66	4.97	5.11	0.0547	0.05525	0.0558	0.08446601942	0.06875	0.07081545064	12.36889587	12.93980661	0.937625754527163	0.972602739726027	1.03004291845494	1.00415166627736	1.00414072741652	1.00252019222331	0.0296004697762907	0.00251702186438378	1.03594420600827	1.00707852555665	0.035313287182674	0.00705359039492164
1874	3	3	"1874-3-01"	4.73	0.05403333333	12.36889587	4.8	4.97	5.15	0.05436666667	0.05515833333	0.05570833333	0.08561643836	0.06976744186	0.06875	12.36889587	13.22522149	0.96579476861167	0.96504854368932	0.985416666666667	1.00598545653982	1.00414254752515	1.00252423295504	-0.0146907154100035	0.00252105243016215	0.991145833333334	1.00705478851087	-0.00889359772567757	0.00703001991364974
1874	4	4	"1874-4-01"	4.6	0.0537	12.17864628	4.73	4.59	5.11	0.05403333333	0.05506666667	0.05561666667	0.0873015873	0.07173913043	0.06976744186	12.36889587	13.22522149	1.03050108932462	0.898238747553816	0.972515856236786	1.00782512205459	1.00414436884621	1.00252828335227	-0.0278688990087925	0.00252509262083226	0.97832980972512	1.00703106112977	-0.0219084370383659	0.0070064584739982
1874	5	5	"1874-5-01"	4.48	0.05336666667	12.08348099	4.6	4.19	5.04	0.0537	0.054975	0.055525	0.08762376238	0.07366071429	0.07173913043	12.17864628	13.22522149	1.09785202863962	0.831349206349206	0.973913043478261	1.00967068391914	1.00414619138109	1.00253234367189	-0.0264332570681554	0.00252914269250194	0.979891304347428	1.00700734367189	-0.0203136274001206	0.00698290633336
1874	6	6	"1874-6-01"	4.46	0.05303333333	11.79806612	4.48	4.04	5.05	0.05336666667	0.05488333333	0.05543333333	0.08935742972	0.07399103139	0.07366071429	12.08348099	12.93980661	1.10891089108911	0.8	0.995535714285714	1.01152216377167	1.00414801513061	1.00253641394406	-0.00447428039492119	0.00253320267513287	1.00167410714321	1.00698363616656	0.00167270738785998	0.00695936352152666
1874	7	7	"1874-7-01"	4.46	0.0527	11.8932314	4.46	4.42	4.98	0.05303333333	0.05479166667	0.05534166667	0.09004024145	0.07399103139	0.07399103139	11.79806612	12.55922645	1.00904977375566	0.887550200803213	1	1.01337958333803	1.00414984009557	1.00254049397002	0	0.00253727237036466	1.0061659192825	1.00695993841419	0.00614698778241352	0.006935829840973
1874	8	8	"1874-8-01"	4.47	0.05236666667	11.79806612	4.46	4.66	4.97	0.0527	0.0547	0.05525	0.09054325956	0.07382550336	0.07399103139	11.8932314	12.55922645	0.957081545064378	0.937625754527163	1.00224215246637	1.01524296397255	1.00415166627736	1.00254458400807	0.00223964259350466	0.00254135203570295	1.00840807174887	1.00693625067473	0.00837292081056729	0.00691230555051241
1874	9	9	"1874-9-01"	4.54	0.05203333333	11.79806612	4.47	4.8	4.97	0.05236666667	0.05436666667	0.05515833333	0.098583878	0.07268722467	0.07382550336	11.79806612	12.55922645	0.93125	0.96579476861167	1.01565995525727	1.01526750420108	1.00598545653982	1.00254868408867	0.0155386034277792	0.00254544170142534	1.02181208053727	1.00691257297784	0.0215776006448977	0.00688879068026138
1874	1	10	"1874-10-01"	4.53	0.0517	11.60773554	4.54	4.73	4.59	0.05203333333	0.05403333333	0.05506666667	0.1085918854	0.07284768212	0.07268722467	11.79806612	12.55922645	0.959830866807611	1.03050108932462	0.997797356828194	1.01529210422619	1.00782512205459	1.0025527940123	-0.00220507255831387	0.00254954116837988	1.00385462555069	1.00688890512313	0.00384721551745745	0.00686528503189755
